Date,Open,High,Low,Close,Adj Close,Volume
2017-05-30,3.697000,3.710000,3.610000,3.705000,3.705000,1200
2017-05-31,null,null,null,null,null,null
2017-06-01,null,null,null,null,null,null
2017-06-02,null,null,null,null,null,null
2017-06-05,null,null,null,null,null,null
2017-06-06,null,null,null,null,null,null
2017-06-07,null,null,null,null,null,null
2017-06-08,null,null,null,null,null,null
2017-06-09,null,null,null,null,null,null
2017-06-12,null,null,null,null,null,null
2017-06-13,null,null,null,null,null,null
2017-06-14,null,null,null,null,null,null
2017-06-15,null,null,null,null,null,null
2017-06-16,null,null,null,null,null,null
2017-06-19,null,null,null,null,null,null
2017-06-20,null,null,null,null,null,null
2017-06-21,null,null,null,null,null,null
2017-06-22,null,null,null,null,null,null
2017-06-23,null,null,null,null,null,null
2017-06-26,null,null,null,null,null,null
2017-06-27,null,null,null,null,null,null
2017-06-28,null,null,null,null,null,null
2017-06-29,null,null,null,null,null,null
2017-06-30,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-05,4.098000,4.098000,3.900000,3.920000,3.920000,2600
2017-07-06,null,null,null,null,null,null
2017-07-07,null,null,null,null,null,null
2017-07-10,null,null,null,null,null,null
2017-07-11,null,null,null,null,null,null
2017-07-12,null,null,null,null,null,null
2017-07-13,null,null,null,null,null,null
2017-07-14,null,null,null,null,null,null
2017-07-17,null,null,null,null,null,null
2017-07-18,null,null,null,null,null,null
2017-07-19,null,null,null,null,null,null
2017-07-20,null,null,null,null,null,null
2017-07-21,null,null,null,null,null,null
2017-07-24,null,null,null,null,null,null
2017-07-25,null,null,null,null,null,null
2017-07-26,null,null,null,null,null,null
2017-07-27,null,null,null,null,null,null
2017-07-28,null,null,null,null,null,null
2017-07-31,null,null,null,null,null,null
2017-08-01,null,null,null,null,null,null
2017-08-02,null,null,null,null,null,null
2017-08-03,null,null,null,null,null,null
2017-08-04,null,null,null,null,null,null
2017-08-07,null,null,null,null,null,null
2017-08-08,null,null,null,null,null,null
2017-08-09,null,null,null,null,null,null
2017-08-10,null,null,null,null,null,null
2017-08-11,null,null,null,null,null,null
2017-08-14,null,null,null,null,null,null
2017-08-15,null,null,null,null,null,null
2017-08-16,null,null,null,null,null,null
2017-08-17,null,null,null,null,null,null
2017-08-18,null,null,null,null,null,null
2017-08-21,null,null,null,null,null,null
2017-08-22,null,null,null,null,null,null
2017-08-23,null,null,null,null,null,null
2017-08-24,null,null,null,null,null,null
2017-08-25,null,null,null,null,null,null
2017-08-28,null,null,null,null,null,null
2017-08-29,null,null,null,null,null,null
2017-08-30,null,null,null,null,null,null
2017-08-31,null,null,null,null,null,null
2017-09-01,null,null,null,null,null,null
2017-09-05,3.710000,3.930000,3.710000,3.920000,3.920000,8500
2017-09-06,null,null,null,null,null,null
2017-09-07,null,null,null,null,null,null
2017-09-08,null,null,null,null,null,null
2017-09-11,null,null,null,null,null,null
2017-09-12,null,null,null,null,null,null
2017-09-13,null,null,null,null,null,null
2017-09-14,null,null,null,null,null,null
2017-09-15,null,null,null,null,null,null
2017-09-18,null,null,null,null,null,null
2017-09-19,null,null,null,null,null,null
2017-09-20,null,null,null,null,null,null
2017-09-21,null,null,null,null,null,null
2017-09-22,null,null,null,null,null,null
2017-09-25,null,null,null,null,null,null
2017-09-26,null,null,null,null,null,null
2017-09-27,null,null,null,null,null,null
2017-09-28,null,null,null,null,null,null
2017-09-29,null,null,null,null,null,null
2017-10-02,null,null,null,null,null,null
2017-10-03,null,null,null,null,null,null
2017-10-04,null,null,null,null,null,null
2017-10-05,null,null,null,null,null,null
2017-10-06,null,null,null,null,null,null
2017-10-09,null,null,null,null,null,null
2017-10-10,null,null,null,null,null,null
2017-10-11,null,null,null,null,null,null
2017-10-12,null,null,null,null,null,null
2017-10-13,8.010000,8.240000,7.200000,7.900000,7.900000,665200
2017-10-16,7.890000,7.990000,7.293000,7.550000,7.550000,275800
2017-10-17,8.000000,8.700000,7.467000,8.130000,8.130000,1093400
2017-10-18,8.040000,8.100000,7.140000,7.670000,7.670000,391600
2017-10-19,7.680000,8.400000,7.520000,7.789000,7.789000,221400
2017-10-20,7.990000,8.500000,7.160000,8.490000,8.490000,886100
2017-10-23,8.840000,9.500000,8.300000,8.750000,8.750000,1362700
2017-10-24,8.730000,8.755000,7.600000,7.900000,7.900000,681300
2017-10-25,7.990000,7.990000,6.730000,7.200000,7.200000,634400
2017-10-26,7.350000,7.600000,6.740000,7.260000,7.260000,392400
2017-10-27,7.530000,7.530000,6.790000,6.910000,6.910000,336500
2017-10-30,7.060000,7.440000,6.910000,7.050000,7.050000,227000
2017-10-31,7.100000,7.340000,6.500000,6.800000,6.800000,296700
2017-11-01,6.980000,7.200000,6.750000,6.950000,6.950000,323500
2017-11-02,7.750000,7.989000,6.331000,6.960000,6.960000,1084100
2017-11-03,7.030000,7.030000,6.610000,6.750000,6.750000,247300
2017-11-06,7.000000,7.900000,6.800000,7.640000,7.640000,913400
2017-11-07,7.890000,8.980000,7.400000,8.300000,8.300000,1236300
2017-11-08,8.800000,8.800000,7.600000,7.780000,7.780000,577100
2017-11-09,7.650000,7.824000,7.300000,7.500000,7.500000,423900
2017-11-10,7.500000,7.500000,6.800000,7.160000,7.160000,398800
2017-11-13,7.100000,7.400000,7.000000,7.250000,7.250000,329000
2017-11-14,7.100000,7.280000,6.890000,7.020000,7.020000,291900
2017-11-15,7.100000,8.017000,7.020000,7.930000,7.930000,815500
2017-11-16,8.200000,8.430000,7.600000,8.120000,8.120000,1199600
2017-11-17,8.300000,9.200000,7.990000,8.130000,8.130000,1505800
2017-11-20,8.460000,10.500000,8.060000,10.350000,10.350000,4995100
2017-11-21,10.350000,12.890000,10.200000,11.260000,11.260000,12113000
2017-11-22,12.300000,16.139999,11.400000,15.990000,15.990000,13679300
2017-11-24,18.450001,24.000000,18.389999,23.600000,23.600000,19192100
2017-11-27,21.500000,21.770000,15.540000,15.600000,15.600000,17360400
2017-11-28,15.950000,17.100000,12.970000,15.250000,15.250000,12540800
2017-11-29,17.280001,17.420000,12.300000,13.180000,13.180000,8082000
2017-11-30,12.240000,14.200000,12.010000,13.500000,13.500000,4652100
2017-12-01,14.850000,15.480000,13.870000,15.000000,15.000000,6026500
2017-12-04,16.500000,16.719999,14.950000,15.070000,15.070000,5423100
2017-12-05,14.720000,14.750000,13.500000,14.140000,14.140000,2979100
2017-12-06,14.600000,14.880000,13.530000,13.702000,13.702000,2228100
2017-12-07,14.250000,16.110001,13.800000,14.600000,14.600000,5686300
2017-12-08,14.600000,16.230000,14.500000,15.860000,15.860000,3894100
2017-12-11,19.059999,23.670000,17.750000,23.080000,23.080000,20292700
2017-12-12,26.250000,33.270000,25.000000,28.200001,28.200001,36521100
2017-12-13,24.200001,26.627001,22.100000,23.030001,23.030001,13532800
2017-12-14,24.355000,26.139999,23.799999,24.980000,24.980000,8212400
2017-12-15,28.000000,29.490000,26.790001,28.500000,28.500000,12417300
2017-12-18,32.200001,45.990002,31.540001,36.470001,36.470001,29520000
2017-12-19,36.150002,46.200001,36.000000,38.599998,38.599998,30962600
2017-12-20,40.750000,41.750000,33.049999,36.119999,36.119999,13993000
2017-12-21,35.500000,36.070000,26.250000,27.600000,27.600000,12707500
2017-12-22,22.520000,26.459999,20.200001,24.520000,24.520000,13191500
2017-12-26,28.520000,31.940001,27.549999,31.219999,31.219999,11406600
2017-12-27,31.180000,33.279999,28.549999,29.799999,29.799999,8561900
2017-12-28,27.200001,28.799999,26.740000,27.230000,27.230000,3767100
2017-12-29,28.719999,29.590000,27.701000,28.400000,28.400000,4757400
2018-01-02,28.500000,28.700001,26.000000,27.900000,27.900000,4169100
2018-01-03,27.549999,27.680000,23.350000,24.360001,24.360001,5281200
2018-01-04,24.870001,25.480000,22.530001,24.270000,24.270000,4474100
2018-01-05,26.200001,26.299999,24.200001,24.430000,24.430000,3485000
2018-01-08,25.139999,25.150000,22.750000,23.420000,23.420000,2933000
2018-01-09,24.990000,25.770000,23.450001,24.020000,24.020000,4632200
2018-01-10,23.900000,24.195000,22.700001,22.940001,22.940001,1993100
2018-01-11,22.200001,22.500000,20.629999,20.850000,20.850000,2843000
2018-01-12,21.160000,22.075001,20.920000,21.879999,21.879999,1679500
2018-01-16,20.000000,20.500000,17.799999,18.280001,18.280001,2898200
2018-01-17,17.500000,18.100000,16.040001,17.760000,17.760000,4031700
2018-01-18,18.639999,21.440001,18.500000,19.799999,19.799999,5540800
2018-01-19,20.389999,20.480000,19.500000,19.910000,19.910000,1567000
2018-01-22,19.389999,20.730000,19.000000,19.480000,19.480000,1671900
2018-01-23,19.510000,20.110001,18.629999,19.600000,19.600000,1416900
2018-01-24,19.879999,20.000000,18.910000,19.240000,19.240000,1038900
2018-01-25,18.950001,19.150000,17.799999,17.910000,17.910000,1026500
2018-01-26,17.559999,17.980000,17.059999,17.129999,17.129999,1056200
2018-01-29,16.850000,17.000000,15.100000,15.230000,15.230000,1656600
2018-01-30,14.870000,14.900000,13.750000,14.280000,14.280000,1665300
2018-01-31,14.500000,15.670000,13.360000,13.750000,13.750000,1701600
2018-02-01,12.910000,13.000000,12.100000,12.300000,12.300000,1953400
2018-02-02,12.080000,12.750000,11.600000,12.160000,12.160000,1793400
2018-02-05,11.400000,12.190000,10.550000,10.700000,10.700000,1493900
2018-02-06,10.400000,13.490000,10.400000,12.950000,12.950000,2756700
2018-02-07,15.320000,16.410000,13.880000,14.320000,14.320000,7206500
2018-02-08,15.800000,15.900000,14.250000,14.890000,14.890000,2144100
2018-02-09,15.030000,16.340000,14.800000,16.049999,16.049999,2522200
2018-02-12,16.570000,18.139999,16.570000,17.540001,17.540001,3972600
2018-02-13,16.750000,17.490000,15.210000,16.059999,16.059999,2853900
2018-02-14,17.200001,17.400000,16.500000,16.590000,16.590000,1643900
2018-02-15,17.600000,18.400000,16.700001,17.200001,17.200001,2700100
2018-02-16,14.090000,15.200000,10.550000,11.460000,11.460000,12316700
2018-02-20,10.500000,12.400000,9.770000,10.920000,10.920000,4636000
2018-02-21,10.700000,11.390000,10.500000,10.600000,10.600000,1551700
2018-02-22,10.760000,10.770000,9.520000,9.980000,9.980000,1809500
2018-02-23,9.850000,10.440000,9.816000,10.270000,10.270000,1084200
